account_id,start_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,cohort_month
A-fa3095,2023-09-18,Enterprise,70,0,0,1,0,0,0,monthly,1,2023-09
A-34d880,2024-10-11,Enterprise,4,796,9552,0,0,0,0,monthly,1,2024-10
A-8ed5dd,2024-03-27,Basic,5,95,1140,0,0,0,1,annual,0,2024-03
A-39b19f,2024-03-25,Enterprise,41,8159,97908,0,0,0,1,monthly,1,2024-03
A-e5d6ab,2024-11-10,Pro,32,1568,18816,0,0,0,0,annual,1,2024-11
A-b2225d,2024-05-21,Basic,47,893,10716,0,0,0,0,annual,1,2024-05
A-b07b56,2024-11-29,Basic,25,475,5700,0,0,0,0,annual,1,2024-11
A-c16b88,2024-03-09,Pro,23,0,0,1,0,0,0,annual,1,2024-03
A-4e960a,2024-04-02,Basic,12,0,0,1,0,0,0,annual,0,2024-04
A-39ddf4,2024-12-21,Pro,40,1960,23520,0,0,0,0,monthly,1,2024-12
A-716841,2024-05-13,Basic,161,3059,36708,0,0,0,0,annual,1,2024-05
A-54d94a,2023-12-16,Basic,55,1045,12540,0,0,0,0,monthly,1,2023-12
A-09316c,2024-12-29,Enterprise,70,13930,167160,0,0,0,0,annual,1,2024-12
A-ffc04f,2024-09-14,Pro,13,0,0,1,0,0,0,monthly,0,2024-09
A-eb7fac,2023-12-26,Pro,12,588,7056,0,0,0,0,monthly,1,2023-12
A-854864,2024-12-09,Enterprise,20,3980,47760,0,0,0,0,monthly,1,2024-12
A-1e1b80,2024-07-21,Pro,50,2450,29400,0,0,0,0,monthly,1,2024-07
A-9f2731,2024-10-12,Pro,27,0,0,1,0,0,0,monthly,1,2024-10
A-883b7d,2024-08-17,Basic,78,1482,17784,0,0,0,0,annual,1,2024-08
A-eb1312,2024-12-02,Basic,25,475,5700,0,0,0,0,annual,0,2024-12
A-35083d,2024-08-04,Pro,48,0,0,1,0,0,0,monthly,1,2024-08
A-7f4db3,2024-12-08,Enterprise,24,4776,57312,0,0,0,1,annual,1,2024-12
A-86fc1d,2024-11-08,Enterprise,26,0,0,1,0,0,0,monthly,1,2024-11
A-32fb14,2024-03-18,Basic,29,551,6612,0,0,0,0,annual,1,2024-03
A-bbc346,2024-08-31,Pro,20,980,11760,0,1,0,1,annual,1,2024-08
A-00bed1,2024-04-06,Pro,28,1372,16464,0,0,0,0,monthly,1,2024-04
A-b20d99,2024-09-26,Pro,27,1323,15876,0,0,0,0,monthly,1,2024-09
A-309e54,2024-12-21,Pro,15,735,8820,0,0,0,0,monthly,1,2024-12
A-202b67,2024-05-31,Pro,11,539,6468,0,0,0,0,monthly,0,2024-05
A-5f2961,2024-11-27,Enterprise,7,1393,16716,0,0,0,0,annual,1,2024-11
A-309e54,2024-12-29,Pro,33,1617,19404,0,0,0,1,monthly,1,2024-12
A-726cfa,2023-09-07,Pro,21,1029,12348,0,0,0,0,monthly,0,2023-09
A-aa9511,2024-07-04,Enterprise,23,4577,54924,0,0,0,0,annual,0,2024-07
A-bad8c1,2023-09-16,Basic,42,798,9576,0,0,0,0,monthly,1,2023-09
A-977ca0,2023-10-15,Basic,11,209,2508,0,0,0,0,monthly,0,2023-10
A-18793f,2024-12-23,Pro,148,7252,87024,0,0,0,0,monthly,1,2024-12
A-69fad4,2024-03-24,Pro,13,0,0,1,0,0,0,monthly,1,2024-03
A-09540c,2024-08-03,Basic,67,1273,15276,0,0,0,1,monthly,1,2024-08
A-9289f6,2023-11-15,Enterprise,22,0,0,1,0,0,0,monthly,1,2023-11
A-05f0e5,2023-10-18,Basic,32,608,7296,0,0,0,0,annual,1,2023-10
A-6f8ad2,2024-09-03,Pro,18,882,10584,0,0,0,1,annual,1,2024-09
A-f92792,2024-10-31,Pro,15,735,8820,0,1,0,0,annual,1,2024-10
A-4437e4,2023-11-17,Basic,17,323,3876,0,0,0,0,monthly,1,2023-11
A-4ae22a,2024-05-28,Enterprise,28,5572,66864,0,0,0,1,annual,0,2024-05
A-afa505,2024-05-10,Enterprise,70,13930,167160,0,0,0,0,monthly,1,2024-05
A-309e54,2024-12-14,Enterprise,15,2985,35820,0,0,0,0,annual,1,2024-12
A-9f2731,2024-10-22,Pro,39,0,0,1,0,0,0,annual,1,2024-10
A-474ad4,2023-12-20,Basic,17,323,3876,0,0,0,0,annual,1,2023-12
A-7da956,2024-08-13,Basic,13,247,2964,0,0,0,0,monthly,1,2024-08
A-de24d5,2024-11-18,Enterprise,37,7363,88356,0,0,0,0,annual,1,2024-11
A-58b9ff,2024-06-26,Pro,6,294,3528,0,0,0,0,annual,0,2024-06
A-cea1f0,2024-06-01,Basic,25,475,5700,0,0,1,0,annual,0,2024-06
A-6965e1,2024-12-26,Enterprise,13,2587,31044,0,0,0,0,monthly,0,2024-12
A-bb1eaa,2024-07-28,Basic,21,399,4788,0,0,0,0,monthly,1,2024-07
A-bf7919,2024-12-07,Enterprise,3,597,7164,0,0,0,0,monthly,1,2024-12
A-4c56c9,2024-08-27,Enterprise,49,9751,117012,0,0,0,1,monthly,1,2024-08
A-02fac6,2023-10-21,Pro,22,1078,12936,0,0,0,0,annual,1,2023-10
A-66224b,2024-12-30,Enterprise,92,0,0,1,0,0,0,annual,1,2024-12
A-f44180,2024-06-30,Enterprise,35,0,0,1,0,0,0,annual,1,2024-06
A-7d514c,2024-09-08,Basic,17,0,0,1,0,0,0,monthly,1,2024-09
A-297a2d,2023-08-30,Enterprise,36,7164,85968,0,1,0,0,monthly,0,2023-08
A-c37cab,2024-10-18,Pro,46,0,0,1,0,0,0,monthly,1,2024-10
A-c1e51e,2024-10-31,Enterprise,14,2786,33432,0,0,0,1,annual,1,2024-10
A-ccb686,2024-02-02,Pro,14,686,8232,0,0,0,0,annual,0,2024-02
A-c222ab,2024-10-31,Basic,32,608,7296,0,0,0,1,annual,0,2024-10
A-5a215a,2024-02-05,Pro,87,0,0,1,0,0,0,annual,1,2024-02
A-65aeb5,2024-08-19,Enterprise,9,1791,21492,0,0,0,1,monthly,1,2024-08
A-702032,2024-10-28,Basic,28,532,6384,0,1,0,0,annual,1,2024-10
A-67be94,2023-08-29,Basic,26,494,5928,0,0,0,0,monthly,1,2023-08
A-f25509,2024-07-14,Enterprise,32,6368,76416,0,0,0,0,annual,1,2024-07
A-71615e,2024-11-06,Basic,73,0,0,1,0,0,0,monthly,1,2024-11
A-354f12,2024-10-18,Enterprise,9,1791,21492,0,0,0,0,annual,1,2024-10
A-e5d6ab,2024-03-23,Enterprise,15,2985,35820,0,0,0,0,annual,1,2024-03
A-5ed98d,2024-07-18,Enterprise,24,4776,57312,0,0,0,0,annual,1,2024-07
A-34d880,2024-06-26,Enterprise,7,0,0,1,0,0,0,monthly,1,2024-06
A-0b0d6d,2024-12-30,Basic,12,228,2736,0,0,0,0,monthly,1,2024-12
A-71615e,2024-10-10,Pro,22,1078,12936,0,1,0,0,annual,1,2024-10
A-7f29a7,2024-12-03,Basic,41,779,9348,0,0,0,0,annual,1,2024-12
A-65aeb5,2024-09-01,Enterprise,9,1791,21492,0,0,0,0,annual,1,2024-09
A-9affe6,2024-10-01,Basic,18,342,4104,0,0,0,0,monthly,1,2024-10
A-7e0a10,2023-12-07,Pro,46,2254,27048,0,0,0,0,monthly,0,2023-12
A-ac9111,2024-06-16,Enterprise,21,4179,50148,0,0,0,0,monthly,1,2024-06
A-ccc747,2024-10-15,Pro,23,1127,13524,0,0,0,1,annual,1,2024-10
A-92a3af,2024-09-19,Enterprise,27,5373,64476,0,0,0,0,monthly,1,2024-09
A-439b2f,2024-12-27,Pro,26,1274,15288,0,1,0,0,monthly,1,2024-12
A-712f1c,2024-01-28,Pro,58,0,0,1,0,0,0,annual,0,2024-01
A-de24d5,2024-12-15,Enterprise,13,2587,31044,0,0,0,0,annual,1,2024-12
A-118f1c,2024-12-21,Basic,32,608,7296,0,0,0,1,annual,0,2024-12
A-6a4e2d,2024-04-06,Basic,20,380,4560,0,0,1,0,monthly,1,2024-04
A-e7beab,2024-07-24,Pro,57,2793,33516,0,0,0,0,annual,1,2024-07
A-c608c8,2024-08-28,Basic,5,95,1140,0,0,0,0,monthly,1,2024-08
A-462d45,2024-11-25,Pro,61,2989,35868,0,0,0,1,annual,1,2024-11
A-2d1036,2024-07-03,Enterprise,69,13731,164772,0,0,0,0,monthly,1,2024-07
A-1f0636,2024-11-17,Enterprise,105,20895,250740,0,0,0,0,annual,0,2024-11
A-c70870,2024-12-29,Pro,94,4606,55272,0,0,0,0,annual,1,2024-12
A-4e960a,2024-04-02,Enterprise,23,4577,54924,0,0,0,0,annual,1,2024-04
A-993085,2024-10-22,Enterprise,42,8358,100296,0,1,0,1,monthly,0,2024-10
A-d27f50,2024-11-29,Enterprise,44,0,0,1,0,0,0,monthly,1,2024-11
A-dbc825,2024-01-26,Enterprise,19,3781,45372,0,1,0,0,annual,0,2024-01
A-b179bf,2024-10-27,Pro,43,0,0,1,0,0,0,monthly,1,2024-10
A-098560,2024-09-05,Basic,7,133,1596,0,0,0,0,annual,1,2024-09
A-00cac8,2024-09-05,Pro,8,392,4704,0,0,0,0,monthly,1,2024-09
A-ccc747,2024-07-14,Pro,16,784,9408,0,0,0,0,annual,0,2024-07
A-6e7827,2024-12-19,Pro,17,833,9996,0,0,0,0,annual,1,2024-12
A-fce879,2024-09-28,Basic,33,627,7524,0,0,0,0,monthly,1,2024-09
A-157070,2024-03-31,Enterprise,35,6965,83580,0,0,0,0,monthly,1,2024-03
A-940b8b,2024-09-10,Pro,17,833,9996,0,0,0,0,annual,1,2024-09
A-bece89,2024-03-03,Enterprise,26,5174,62088,0,0,0,0,annual,1,2024-03
A-40906c,2024-10-14,Basic,92,1748,20976,0,0,0,0,monthly,1,2024-10
A-158f4e,2024-11-18,Pro,61,2989,35868,0,0,0,0,monthly,1,2024-11
A-a8d89d,2024-04-12,Enterprise,13,2587,31044,0,1,0,0,monthly,0,2024-04
A-098560,2024-07-19,Enterprise,3,597,7164,0,0,0,0,annual,1,2024-07
A-c7e58b,2024-07-29,Basic,16,304,3648,0,0,0,0,monthly,1,2024-07
A-533452,2024-12-18,Basic,9,171,2052,0,0,0,0,annual,1,2024-12
A-34d880,2024-07-04,Pro,14,686,8232,0,0,0,0,monthly,1,2024-07
A-82861f,2024-10-16,Pro,41,2009,24108,0,0,0,1,annual,1,2024-10
A-40de06,2024-09-13,Basic,60,1140,13680,0,0,0,0,annual,1,2024-09
A-c608c8,2023-10-15,Enterprise,6,1194,14328,0,0,0,0,monthly,1,2023-10
A-c222ab,2024-10-07,Basic,32,608,7296,0,1,0,0,monthly,1,2024-10
A-ad64c6,2024-11-20,Enterprise,28,5572,66864,0,0,0,0,annual,1,2024-11
A-02fac6,2023-11-20,Enterprise,22,4378,52536,0,0,0,0,monthly,1,2023-11
A-e98302,2024-12-23,Pro,58,2842,34104,0,0,0,1,annual,1,2024-12
A-462d45,2024-12-10,Pro,30,1470,17640,0,0,0,0,annual,1,2024-12
A-9f0b68,2024-08-04,Enterprise,17,3383,40596,0,0,0,0,annual,1,2024-08
A-7dacce,2024-11-27,Pro,12,588,7056,0,0,0,0,annual,0,2024-11
A-812c5b,2024-07-21,Pro,55,2695,32340,0,0,0,0,monthly,1,2024-07
A-1f0ac7,2023-12-04,Pro,24,1176,14112,0,0,0,0,monthly,0,2023-12
A-4c56c9,2024-11-29,Enterprise,18,3582,42984,0,0,0,1,monthly,0,2024-11
A-a2485e,2024-12-05,Enterprise,17,3383,40596,0,0,0,0,annual,1,2024-12
A-271f46,2023-03-29,Basic,38,722,8664,0,0,0,0,annual,1,2023-03
A-a865bd,2024-01-17,Pro,38,1862,22344,0,0,0,0,monthly,1,2024-01
A-f3ff05,2024-10-07,Basic,2,38,456,0,0,0,0,annual,1,2024-10
A-afa505,2024-02-10,Pro,70,0,0,1,0,0,0,annual,0,2024-02
A-977ca0,2023-06-10,Pro,6,0,0,1,0,0,0,annual,1,2023-06
A-69fad4,2023-07-24,Basic,15,285,3420,0,0,0,0,monthly,1,2023-07
A-7a0d69,2024-11-20,Basic,20,380,4560,0,0,0,0,annual,1,2024-11
A-922109,2024-10-20,Basic,9,0,0,1,0,0,0,monthly,1,2024-10
A-751bd4,2024-10-29,Pro,35,0,0,1,0,0,0,annual,1,2024-10
A-30b4ca,2024-05-24,Enterprise,86,17114,205368,0,0,0,0,annual,1,2024-05
A-ac9111,2024-10-18,Basic,21,399,4788,0,0,0,0,monthly,1,2024-10
A-4f18f0,2024-12-20,Basic,24,456,5472,0,0,0,0,monthly,1,2024-12
A-075038,2024-05-08,Basic,37,703,8436,0,0,0,0,annual,0,2024-05
A-13466a,2024-09-01,Enterprise,4,796,9552,0,0,0,1,monthly,1,2024-09
A-bb2f49,2024-11-14,Pro,85,4165,49980,0,1,0,0,monthly,1,2024-11
A-dcc2f0,2023-12-03,Pro,15,735,8820,0,0,0,0,monthly,1,2023-12
A-c16101,2024-10-22,Basic,13,247,2964,0,0,0,0,monthly,1,2024-10
A-59f724,2024-07-23,Enterprise,3,597,7164,0,1,0,0,annual,0,2024-07
A-bd4513,2024-11-16,Basic,66,1254,15048,0,1,0,0,annual,1,2024-11
A-417d2f,2024-09-14,Pro,4,196,2352,0,0,0,0,monthly,1,2024-09
A-9f0b68,2024-07-20,Enterprise,33,6567,78804,0,0,0,0,annual,1,2024-07
A-016043,2024-11-23,Enterprise,24,4776,57312,0,1,0,1,annual,1,2024-11
A-439b2f,2024-05-16,Basic,6,114,1368,0,0,0,0,annual,1,2024-05
A-ed510f,2023-12-28,Enterprise,42,8358,100296,0,1,0,0,annual,1,2023-12
A-6965e1,2024-12-12,Enterprise,13,2587,31044,0,0,0,0,annual,1,2024-12
A-5247b3,2024-10-14,Pro,16,784,9408,0,0,0,0,annual,1,2024-10
A-d4e0d4,2024-11-23,Basic,117,2223,26676,0,0,0,0,monthly,1,2024-11
A-712426,2024-12-19,Basic,119,2261,27132,0,0,0,0,monthly,1,2024-12
A-1e50e0,2024-05-04,Pro,19,931,11172,0,0,0,0,monthly,1,2024-05
A-5b4ebb,2024-07-11,Basic,21,399,4788,0,0,0,0,monthly,1,2024-07
A-9208f0,2024-03-20,Pro,49,0,0,1,0,0,0,monthly,0,2024-03
A-8adedc,2024-06-08,Basic,19,361,4332,0,0,0,0,monthly,0,2024-06
A-f92792,2024-12-15,Basic,19,361,4332,0,0,0,0,annual,0,2024-12
A-82d8a6,2024-12-18,Basic,18,342,4104,0,0,0,0,monthly,1,2024-12
A-0a282f,2024-10-07,Pro,20,980,11760,0,0,1,0,annual,1,2024-10
A-ce66f8,2024-05-16,Basic,29,551,6612,0,0,0,0,annual,1,2024-05
A-5f2961,2024-12-03,Enterprise,16,3184,38208,0,0,0,0,monthly,1,2024-12
A-4f18f0,2024-07-07,Pro,24,1176,14112,0,0,0,0,annual,1,2024-07
A-1986ca,2024-09-21,Enterprise,20,3980,47760,0,0,0,0,annual,1,2024-09
A-9174e0,2024-12-19,Enterprise,37,7363,88356,0,0,0,0,monthly,1,2024-12
A-eb2fdc,2024-07-07,Enterprise,31,6169,74028,0,0,0,0,annual,1,2024-07
A-1f0636,2024-05-29,Enterprise,105,20895,250740,0,1,0,0,annual,1,2024-05
A-02cd81,2024-03-31,Basic,44,836,10032,0,0,0,0,annual,1,2024-03
A-87aa7b,2024-09-24,Enterprise,24,4776,57312,0,0,0,0,monthly,1,2024-09
A-d77f4c,2024-03-31,Pro,6,294,3528,0,0,0,0,monthly,1,2024-03
A-d792a6,2023-04-04,Enterprise,6,0,0,1,0,0,0,monthly,1,2023-04
A-7920cc,2024-02-19,Enterprise,39,7761,93132,0,0,0,0,monthly,1,2024-02
A-c16cf7,2024-11-02,Basic,18,0,0,1,0,0,0,monthly,1,2024-11
A-7e0a10,2024-02-28,Enterprise,46,9154,109848,0,0,0,0,monthly,0,2024-02
A-4c56c9,2024-11-14,Basic,30,0,0,1,0,0,0,annual,1,2024-11
A-2b9d3e,2023-09-06,Basic,11,209,2508,0,0,0,0,annual,1,2023-09
A-d42431,2024-06-11,Basic,22,418,5016,0,0,1,0,monthly,1,2024-06
A-de58ca,2024-01-06,Pro,15,735,8820,0,0,0,0,monthly,0,2024-01
A-9289f6,2024-12-17,Pro,25,1225,14700,0,1,0,0,annual,0,2024-12
A-6c093d,2024-10-10,Basic,9,171,2052,0,0,0,0,annual,1,2024-10
A-c222ab,2024-09-19,Enterprise,32,6368,76416,0,0,0,0,monthly,1,2024-09
A-bb3bd4,2024-09-16,Basic,23,437,5244,0,1,0,0,monthly,1,2024-09
A-31ab9a,2024-08-29,Pro,19,0,0,1,0,0,0,annual,1,2024-08
A-e36807,2024-07-22,Enterprise,14,2786,33432,0,0,0,0,annual,1,2024-07
A-8bde0c,2024-12-14,Pro,13,637,7644,0,0,0,0,annual,0,2024-12
A-5b4ebb,2024-10-15,Basic,21,399,4788,0,0,0,0,monthly,1,2024-10
A-5b1bcd,2023-11-27,Enterprise,73,14527,174324,0,1,0,0,monthly,1,2023-11
A-474ad4,2024-12-29,Enterprise,24,4776,57312,0,0,0,0,annual,0,2024-12
A-692f18,2024-07-29,Enterprise,7,1393,16716,0,0,0,0,monthly,0,2024-07
A-3be56b,2023-11-22,Enterprise,3,0,0,1,0,0,1,annual,0,2023-11
A-ccb686,2024-03-23,Enterprise,12,0,0,1,1,0,0,annual,0,2024-03
A-104f1a,2024-09-02,Pro,123,6027,72324,0,0,0,1,monthly,0,2024-09
A-186a44,2024-11-02,Enterprise,20,0,0,1,0,0,0,monthly,0,2024-11
A-b7ef83,2024-10-20,Enterprise,2,398,4776,0,1,0,0,monthly,1,2024-10
A-9f0b68,2024-11-28,Basic,14,266,3192,0,0,0,0,annual,1,2024-11
A-3a7284,2024-11-28,Basic,73,1387,16644,0,0,0,1,annual,1,2024-11
A-4a267b,2024-06-17,Basic,25,475,5700,0,0,0,0,annual,1,2024-06
A-4e0e85,2024-02-22,Enterprise,6,1194,14328,0,0,0,0,monthly,1,2024-02
A-600734,2024-04-17,Basic,29,551,6612,0,0,0,0,monthly,1,2024-04
A-e2cd1b,2024-04-29,Pro,15,735,8820,0,0,0,0,annual,1,2024-04
A-3f9cc0,2024-08-04,Enterprise,30,5970,71640,0,0,0,0,monthly,1,2024-08
A-d27f50,2024-12-09,Pro,44,2156,25872,0,1,0,0,annual,1,2024-12
A-05d3b3,2023-09-30,Pro,22,1078,12936,0,0,0,0,annual,1,2023-09
A-c16cf7,2024-12-18,Basic,13,247,2964,0,0,0,0,monthly,1,2024-12
A-5a92e7,2024-09-19,Pro,9,441,5292,0,0,0,0,monthly,0,2024-09
A-cc8c8f,2024-06-21,Enterprise,28,5572,66864,0,1,0,0,annual,1,2024-06
A-9f9299,2024-11-18,Pro,28,1372,16464,0,0,0,0,annual,1,2024-11
A-89ee83,2024-10-18,Basic,38,722,8664,0,0,0,0,annual,1,2024-10
A-dcc2f0,2024-10-13,Basic,15,285,3420,0,0,0,0,monthly,0,2024-10
A-b07b56,2024-11-19,Pro,25,1225,14700,0,0,0,0,monthly,1,2024-11
A-726cfa,2023-08-26,Pro,30,1470,17640,0,0,0,0,monthly,1,2023-08
A-09316c,2024-11-26,Pro,70,3430,41160,0,1,0,0,annual,1,2024-11
A-1f0636,2024-02-27,Basic,105,0,0,1,1,0,0,annual,1,2024-02
A-5c9849,2024-12-30,Pro,19,931,11172,0,1,0,0,monthly,0,2024-12
A-f1f639,2024-09-19,Enterprise,9,1791,21492,0,0,0,0,monthly,1,2024-09
A-526d93,2024-06-29,Basic,45,855,10260,0,0,0,0,monthly,1,2024-06
A-84ebe4,2024-03-19,Pro,34,1666,19992,0,0,0,0,monthly,1,2024-03
A-443b7c,2024-09-30,Basic,36,684,8208,0,0,0,0,monthly,0,2024-09
A-bcbe98,2024-08-09,Pro,46,2254,27048,0,0,0,0,annual,1,2024-08
A-ced9aa,2024-12-31,Pro,3,147,1764,0,0,0,0,annual,1,2024-12
A-e60f9d,2024-10-18,Enterprise,58,11542,138504,0,0,0,0,annual,1,2024-10
A-09316c,2024-11-15,Pro,70,3430,41160,0,0,0,0,monthly,1,2024-11
A-e2cd1b,2024-12-26,Enterprise,16,3184,38208,0,0,0,0,annual,1,2024-12
A-4a4c2d,2023-07-03,Basic,54,1026,12312,0,0,0,1,monthly,1,2023-07
A-019782,2024-02-22,Basic,11,0,0,1,0,0,0,annual,1,2024-02
A-acb7f7,2024-02-16,Enterprise,32,6368,76416,0,0,0,0,annual,1,2024-02
A-1b707d,2024-10-27,Basic,41,779,9348,0,0,0,0,annual,0,2024-10
A-1d5444,2024-04-10,Basic,24,456,5472,0,0,0,0,monthly,1,2024-04
A-d40bf7,2024-12-27,Basic,59,0,0,1,0,0,0,monthly,0,2024-12
A-940b8b,2024-09-13,Enterprise,10,0,0,1,0,0,0,monthly,1,2024-09
A-eb7c38,2024-07-29,Basic,5,95,1140,0,1,0,0,annual,1,2024-07
A-7da956,2024-11-16,Enterprise,15,2985,35820,0,0,1,0,monthly,1,2024-11
A-b20d99,2024-08-05,Basic,20,380,4560,0,0,0,0,monthly,1,2024-08
A-e7a1e2,2024-10-07,Pro,13,637,7644,0,0,0,0,monthly,1,2024-10
A-039727,2024-12-15,Enterprise,25,4975,59700,0,0,1,0,annual,1,2024-12
A-eb7c38,2024-04-23,Basic,9,171,2052,0,1,0,1,monthly,0,2024-04
A-6a7c9d,2024-11-12,Enterprise,26,5174,62088,0,0,0,0,monthly,1,2024-11
A-9ee962,2023-09-28,Basic,9,0,0,1,1,0,1,annual,1,2023-09
A-f03140,2024-07-17,Enterprise,27,5373,64476,0,0,1,0,monthly,1,2024-07
A-35083d,2023-08-23,Enterprise,19,3781,45372,0,0,0,0,monthly,1,2023-08
A-9ee962,2023-06-23,Pro,9,441,5292,0,1,0,0,annual,1,2023-06
A-c1dfe1,2023-12-17,Basic,33,627,7524,0,0,0,0,monthly,1,2023-12
A-94d3da,2023-06-04,Pro,41,2009,24108,0,0,0,1,annual,1,2023-06
A-b7b7b7,2024-11-12,Pro,24,0,0,1,0,0,0,monthly,1,2024-11
A-186a44,2024-03-13,Basic,20,380,4560,0,0,0,0,annual,1,2024-03
A-b07b56,2024-11-20,Pro,25,1225,14700,0,0,0,0,annual,1,2024-11
A-f45426,2024-09-27,Enterprise,9,1791,21492,0,0,0,1,monthly,1,2024-09
A-ab438f,2024-12-05,Enterprise,13,2587,31044,0,0,0,0,annual,1,2024-12
A-075038,2024-10-26,Basic,42,798,9576,0,0,0,0,monthly,1,2024-10
A-49b828,2024-02-17,Basic,24,456,5472,0,0,0,0,monthly,1,2024-02
A-6a4e2d,2024-01-23,Basic,9,171,2052,0,1,0,1,annual,1,2024-01
A-b7724f,2024-09-15,Basic,1,19,228,0,0,0,0,annual,1,2024-09
A-cc1d8d,2024-12-08,Enterprise,5,995,11940,0,0,0,0,annual,1,2024-12
A-84ebe4,2023-08-12,Enterprise,21,4179,50148,0,0,0,0,annual,0,2023-08
A-4437e4,2023-11-20,Basic,3,0,0,1,0,0,1,monthly,1,2023-11
A-5a215a,2024-07-10,Pro,87,4263,51156,0,1,0,0,annual,1,2024-07
A-7641d3,2023-04-24,Enterprise,8,1592,19104,0,0,0,0,monthly,1,2023-04
A-7920cc,2024-03-11,Enterprise,54,10746,128952,0,0,0,0,annual,1,2024-03
A-118d55,2024-12-24,Basic,15,285,3420,0,0,0,0,monthly,0,2024-12
A-95b24a,2024-09-12,Basic,38,722,8664,0,1,0,0,monthly,1,2024-09
A-7da956,2024-07-20,Pro,13,637,7644,0,0,0,0,annual,1,2024-07
A-1f7acb,2024-07-05,Enterprise,64,12736,152832,0,0,1,0,annual,1,2024-07
A-0cc442,2024-10-04,Basic,45,855,10260,0,0,0,0,monthly,0,2024-10
A-87aa7b,2024-05-22,Pro,24,1176,14112,0,0,0,0,monthly,1,2024-05
A-0be015,2024-11-03,Basic,19,361,4332,0,0,0,1,annual,1,2024-11
A-19b2c8,2023-07-31,Pro,20,980,11760,0,0,0,0,monthly,0,2023-07
A-139c3b,2024-12-30,Basic,21,0,0,1,0,0,0,annual,1,2024-12
A-42e5e1,2024-11-28,Pro,10,490,5880,0,0,0,0,annual,0,2024-11
A-396e5f,2024-10-23,Enterprise,2,0,0,1,0,0,0,monthly,1,2024-10
A-76fa4d,2024-11-29,Pro,69,3381,40572,0,0,0,0,annual,1,2024-11
A-7f4db3,2024-10-29,Basic,23,0,0,1,0,1,0,annual,1,2024-10
A-92a333,2023-08-04,Basic,9,171,2052,0,0,1,0,annual,1,2023-08
A-20736a,2024-05-09,Pro,50,2450,29400,0,0,0,0,annual,1,2024-05
A-9f9299,2024-11-17,Basic,28,532,6384,0,0,0,0,monthly,1,2024-11
A-e51ec7,2024-09-16,Enterprise,2,0,0,1,0,0,0,annual,1,2024-09
A-463db0,2024-12-12,Basic,37,703,8436,0,0,0,0,monthly,1,2024-12
A-7dacce,2024-11-27,Pro,12,588,7056,0,0,0,0,annual,1,2024-11
A-9f0b68,2024-09-02,Enterprise,13,2587,31044,0,0,0,0,annual,0,2024-09
A-22d9d2,2024-10-24,Pro,92,4508,54096,0,1,0,0,monthly,0,2024-10
A-b9eed8,2024-10-06,Enterprise,17,3383,40596,0,0,0,0,annual,1,2024-10
A-dfbd31,2024-04-27,Pro,17,833,9996,0,0,0,0,monthly,1,2024-04
A-e1b9cd,2023-11-05,Pro,78,3822,45864,0,0,0,0,annual,1,2023-11
A-cd458b,2024-07-12,Basic,10,190,2280,0,0,0,0,annual,1,2024-07
A-81edc3,2024-06-08,Basic,24,456,5472,0,0,0,0,monthly,1,2024-06
A-4e44e8,2024-09-04,Basic,6,114,1368,0,0,0,0,monthly,0,2024-09
A-832ec2,2024-03-04,Basic,5,95,1140,0,0,0,0,annual,0,2024-03
A-5a3eb9,2023-12-15,Basic,29,551,6612,0,0,0,0,annual,1,2023-12
A-af0cd2,2023-10-12,Basic,30,570,6840,0,0,0,0,annual,1,2023-10
A-726cfa,2024-09-06,Enterprise,11,0,0,1,0,0,0,monthly,1,2024-09
A-c37cab,2024-08-01,Enterprise,13,2587,31044,0,0,0,0,monthly,1,2024-08
A-1e50e0,2024-03-02,Pro,98,4802,57624,0,0,0,0,monthly,0,2024-03
A-c45b23,2024-10-06,Basic,7,133,1596,0,0,0,0,monthly,0,2024-10
A-712533,2024-07-15,Enterprise,18,3582,42984,0,0,0,0,monthly,1,2024-07
A-328bd0,2023-08-10,Basic,28,0,0,1,0,0,0,monthly,1,2023-08
A-f03140,2024-07-10,Basic,38,722,8664,0,0,0,0,monthly,1,2024-07
A-35083d,2024-08-13,Enterprise,19,3781,45372,0,0,0,0,monthly,1,2024-08
A-0532a9,2024-10-05,Basic,19,361,4332,0,0,0,0,annual,0,2024-10
A-a1b80b,2024-08-24,Pro,16,784,9408,0,0,0,0,annual,0,2024-08
A-544d0a,2024-06-22,Pro,6,294,3528,0,0,0,0,monthly,1,2024-06
A-4d1e75,2024-10-10,Basic,20,380,4560,0,0,0,0,monthly,1,2024-10
A-54ecc2,2024-08-29,Basic,4,76,912,0,0,0,0,annual,1,2024-08
A-e4bf56,2024-12-12,Pro,17,833,9996,0,0,0,0,annual,1,2024-12
A-f9cc74,2024-12-05,Enterprise,30,0,0,1,1,0,0,annual,1,2024-12
A-7c4956,2023-06-05,Basic,9,171,2052,0,0,0,0,monthly,0,2023-06
A-8bde0c,2024-11-04,Pro,12,588,7056,0,0,0,0,monthly,1,2024-11
A-bc4d48,2024-12-27,Basic,35,665,7980,0,0,0,0,annual,1,2024-12
A-98a59a,2024-10-27,Pro,56,2744,32928,0,0,0,0,annual,1,2024-10
A-054577,2024-08-06,Pro,16,784,9408,0,1,0,0,monthly,0,2024-08
